,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10,58,14777,1,2,113,2918,6,0,164.15518,0.0,3129,0,1658.1368,0.005884493,0.0,0.1583997550036568,13297.709,227904.39,224435,11,2,706421.44,0.02586435,71092159,0,7,1.1738756,0.0077186828,287118,0,0,75,83,116.607956,5156.5977,0,20,123.06812,362.27667,103.679245,0,0,0,1,0,0,0,1,120.2276,88.76846,72.99606,63,5,43,1,220397,-1,955,5,20,3.971104e-21,0.0,0,0,0.0,0.0068870634,0,16283765,BENIGN
11,88,1686,17,1,188,53,4353,17,29.198793,0.0,273,59,929.75085,0.005885038,834.6302636242409,146.6235543361515,1977253.2,136.30013,76,76,120,0.3984769,4.9370832,17139187,0,0,31207.13,0.0077186828,6,0,0,57,20,16549.686,18.568262,61,73,94.64979,78.50298,2.7618087e-24,0,0,0,0,1,0,0,1,1.0,172.0699,1936.4828,42,3,6,14,3,7984,-1,1,32,1.849684e-20,0.0,63783,103332,0.0,0.0068870634,0,0,BENIGN
12,55,233520,138,18,2223,191,1336,5,64.73669,0.0,6,0,0.0077250176,0.0058853175,242476.01471152,4.838637638003614,8.055686,0.041909713,4966625,9,65,634647.44,1090.672,68192946,0,291986,5.19634e-31,0.0077186828,24238,58,0,17,65,29525.637,2.0861733,0,75,821.1866,146.65758,0.0,0,0,0,0,0,0,0,1,93.46903,1.3333334,8.056977,40,2,6,30,2,9832,150,1,20,9.585175e-21,3.9448688e-30,0,0,1.5036845e-30,0.0068870634,0,0,BENIGN
13,459,63860,1,1,4,5,7,50,6.0160923,0.0,204,2,0.0077250176,0.005885411,48041.52106065332,12529.085428518069,13442.4795,0.041909713,42,194,0,17.870325,0.02586435,3651389,115795,2639,404.50513,0.0077186828,0,1,0,80,20,212.46986,0.25552768,65,7,0.6666667,169.2803,1.3412999e-24,1,1,0,1,0,0,0,1,83.58103,5.556302,199.34283,21,5,799,4,5410,1957,209,1,32,1.5117693e-20,0.0,0,0,3.6514417e-30,0.0068870634,0,15359976,BENIGN
14,54,43707807,22,1,125,100,7,0,5.297777,31.315079,2239,202,0.0077250176,0.0058848355,1.1551664163747099e-20,157.8178119573901,40456.707,227701.39,147,27,1,500.0694,14383.759,3,114,565007,29.357275,0.0077186828,132,0,0,62,83,19568.2,37.31208,0,26,6.474945,0.009036291,5372196.5,0,0,0,0,1,0,0,5,9.298587,43.668022,87.200516,44,3,8,1,6,-1,49,2,32,1.4830343e-20,0.0,0,0,0.0,0.0068870634,11942750,9329970,BENIGN
15,57,666715,4,5,4,54,6,0,234.52716,13.005888,2,129,6.8198423,0.0058847987,4451.392174773192,0.1865130848661178,59.32095,0.041909713,134474,135,2,301.85992,196.97604,0,2,51,0.0,0.0077186828,135,1,0,63,85,20492.809,0.0061946264,0,48,37.95304,25.062672,1.7000871e-25,1,0,0,1,1,1,0,0,6.5890136,6.650455,27.143171,311,4,63,2,6,-1,305,3,32,1.701851e-20,0.0,6620,410405,0.0,0.0068870634,0,0,BENIGN
16,499,273182,3,1,154,14,922,0,197.16539,0.0,6566,58,0.0077250176,0.0058847754,2401831.0954645155,28114.23249579899,101.79721,0.041909713,50443,7,0,1291.0302,0.02586435,64252,39,6,0.53753644,0.0077186828,15,0,0,54,33,10685.063,13.1373005,0,4074,8.302959,41.723206,9232.7295,0,0,0,0,0,0,0,0,535.6261,1.3333334,12.206087,38,9,331,1,967,33493,32,10,20,8.574202e-21,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
17,439,99321,1,1,130,0,8,31,7.2281117,0.0,1481,116,351.0589,0.0058848937,0.0,20835.584664525926,850.10583,0.041909713,10444411,6,247,2197713.5,0.02586435,0,3,2,0.0,0.0077186828,0,18,0,386,20,0.035071965,0.69356257,0,25,42.78454,414.61935,591827.4,0,1,0,0,0,0,0,1,870.7476,28.747347,3.4398751,31,5,4,2,0,3102,194,2,20,1.6001638e-20,0.0,154903,0,1.921546e-30,0.0068870634,0,0,BENIGN
18,67,95477,1,288,157,23,8,5,43.424118,3.0336527e-26,2,0,23.583643,17.506828,2369577.4191153236,0.049922395092915385,122132.125,903887.56,14002,12,14,0.0,2936981.8,1,31,0,16.304497,0.0077186828,0,1,1,62,34,17318.465,6215.3555,68,4,7.2727737,76.31521,762.10944,0,1,0,0,1,0,0,0,13.1005745,5.8061733,13.754381,22,3,77,2,5,609,88,1,20,1.4016619e-20,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
19,460,35,1,1,137,24,7,4,4.754005,0.9986018,235,0,0.0077250176,0.0058858264,4.750112294666663e-18,0.08860692156497643,2848.7078,16469.627,25591,5,1153,20340.35,1236092.4,17522,0,0,0.0,0.0077186828,0,1,0,65,113,36.983597,0.0061946264,0,1019,679.0218,286.79977,1.1831011e-24,0,0,0,1,0,0,0,1,57.21755,29.82539,81.95131,52,1,62,2,178,-1,66,1,28,1.0190358e-20,0.0,0,0,0.0,0.0068870634,13612560,17794850,BENIGN
20,52,3,2,1,4,83,5,0,34.30984,1.4452453e-26,2,0,453.52402,813.7075,2054.2785060936485,13147.088397155077,126.261406,80.32904,491,7,75097,19.889467,123.51268,0,2,0,18.382404,0.0077186828,0,43,0,37,20,203.94408,10019.236,9,6,1077.5527,339.33002,4720802.5,0,0,0,0,0,0,0,2,23.486874,28.934734,14.241078,64,1,255,6,117,386,-1,1,40,8.042081e-21,0.0,64057,0,6201225.5,0.0068870634,15176549,0,BENIGN
21,54,491782,3,1,4,38,22,0,76.32152,129.71793,8,0,56.08187,0.005884927,22.435605582424405,0.1787489532946991,0.34660712,0.041909713,286,10,22,15521.623,0.02586435,12,2,1,589.3707,0.0077186828,232,44,0,59,59,386.39313,0.0061946264,0,0,25.2579,1.453828,2580770.0,0,0,0,0,1,0,0,0,426.63586,4.723964,5.2280993,129,1,781,1,1962,476,131,1,32,0.0,4800.0034,1051764,0,6293454.0,0.0068870634,16868325,0,BENIGN
22,72,3,21,2,23,0,7,0,30.476032,1.8733495,171,0,1857.9852,0.0058847675,34282.883306824246,0.1943362271867496,4.6753435,0.041909713,238,5,1,20.677824,0.02586435,17,0,0,20.271631,0.0077186828,13438915,2,0,107,66,38.07178,4994.8535,87,1918,44.607548,584.37787,1220967.9,0,0,0,0,1,0,0,1,8.044908,1.3333337,33.5526,67,50,1066,1,2670,32321,18391,1,32,9.547475e-21,0.0,8053,0,0.0,0.0068870634,61468985,10548317,BENIGN
23,462,145,3,2,113,153,42,0,31.793474,153.42297,318,0,0.0077250176,0.0058847717,4732.202113374242,0.0826454354172475,1542429.0,231.5812,99474,144,0,226989.16,1.6723684,0,4,1261971,1.8127068,0.0077186828,0,497,0,29,20,83.89507,0.0061946264,79,753,159.4828,4.9834223,286.71744,0,0,0,0,1,0,0,0,43.392517,1.8123578,3.3385983,208,1,174,1,2,49,6,1,20,7.4348987e-22,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
24,85,3227376,21,1,2213,47,90,5,32.71455,0.0,2,7,120.299355,0.005884835,5566.520620263335,78.5155516954773,8828.936,13691.124,431,3,0,754118.2,0.02586435,0,3,113754238,0.0,0.0077186828,0,0,0,76,20,0.049914323,22.152939,69,311,73.708374,10.278934,8.946282e-25,0,0,0,1,0,0,0,0,134.4909,2.609674,24.688854,64,1,35,8,490,464,248,1,32,2.2283286e-20,0.0,2473,0,0.0,0.0068870634,0,0,BENIGN
25,419,44,5,434,814,75,8,0,198.35934,4.300782e-27,2,0,1904.4097,5662.9126,837007.2054544686,0.11472324035450959,14298.661,171074.98,22256,0,2,1.1954767,4448474.0,4,0,525,2.577779,0.0077186828,14058011,2,0,78,20,6559.828,0.0061946264,0,5,139.17476,244.97343,555.2346,0,0,0,1,1,0,0,1,3.8368623,43.04045,7.155087,22,1,2164,1,36,441,-1,1,20,2.6189693e-21,0.0,0,0,0.0,0.0068870634,0,11505630,BENIGN
26,455,4060792,3,1,55,21094,5,6,40.739098,100.57163,136,0,0.0077250176,0.005885385,1833935.4668270003,18687.51391795681,5752.627,1944226.5,900,3,15715869,0.0,0.02586435,58851,1,0,0.0,0.0077186828,325959,22,1,64,20,6445.4385,25826.965,0,3,0.6666667,2.5174446,3.9763458e-26,0,1,0,0,1,0,0,0,5.786621,56.276844,33.57693,34,1,53,1,3,-1,-1,1,20,1.09802976e-20,14306.899,0,0,0.0,0.0068870634,0,9922694,BENIGN
27,446,3517854,3,1,104,1539,8,4,140.46802,0.0,158,0,0.0077250176,0.0058849463,4815.526621068463,95.4033185564033,1014181.06,0.041909713,9074580,71,881529,22.542646,916.52637,77660989,2,0,1.3024195,0.0077186828,3675526,1,0,31,30,658649.7,6.733431,0,467,5.014214,14.486308,1116.966,0,0,0,0,1,0,0,1,1.0,27.492565,13.797864,25,2,628,22,59,146,22,1,20,4.2280557e-21,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
28,251,304613,2,2,92,0,0,7,42.82849,0.0,2,44,0.0077250176,0.005884241,494.13086598625677,0.04499171713953276,940077.1,0.041909713,15098,493,2178,211337.98,0.02586435,89863,83,0,2.64398,0.0077186828,12,0,0,60,172,982131.8,1744.0936,8,41,325.3536,7.365333,99.10303,0,0,0,0,1,0,0,0,148.3788,33.849575,0.007725017,34,1,95,1,0,6271,184,1,32,2.4041151e-20,0.0,1486,0,0.0,0.0068870634,72173568,0,BENIGN
29,475,31600,3,1,2179,0,33,0,3.5218148,1.414119e-26,2,72,86.87426,0.0058848904,646735.1260199422,0.23778083863169602,47.494568,0.041909713,251114,6,548,1837.1597,0.02586435,247,3,0,1.5609572,0.0077186828,0,0,0,96,44,0.8464095,0.27394697,0,4,0.6666667,0.009036291,17431.348,0,0,0,0,0,1,0,1,165.4793,26.453384,0.007725017,36,2,502,2,597,10580,-1,2,32,1.6866017e-20,0.0,2046,0,0.0,0.0068870634,11198332,0,BENIGN
30,59073,256,3,2,13,52,7,5,40.384655,0.0,227,46,0.0077250176,0.0058854423,19446.024585066956,0.05339100854091954,49319.918,38602.406,129690,2,341,2.0300488,0.02586435,5670679,1,0,2.510546,2336422.5,0,0,0,280,20,0.66751355,12429.572,61,4,0.6666667,25.167843,4.13858e-27,1,0,0,0,0,0,0,1,7.639381,31.089758,3.022622,41,6,56,1,4592,31933,-1,1,20,8.686342e-21,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
31,90,48,1,1,226,85,75,30,10.436147,16.992247,2,0,0.0077250176,0.005885125,15883.763519896267,12714.427392134157,29.875628,6631180.5,61,46,0,0.3500368,1908358.2,0,2,3,0.0,0.0077186828,227707,1,0,26,135,4.8372345,5.5743747,85,1071,9.010946,17.088257,9847.909,0,0,0,0,0,0,0,1,92.39266,1.3333334,0.007725017,67,1,50,1,405,31430,92,2,32,1.635146e-20,0.0,0,0,0.0,0.0068870634,11535709,0,BENIGN
32,49,266917,3,1,234,0,59,0,37.891586,0.0,393,0,67.39016,1199.7117,26583.82877083448,4.658102300186748,195.6654,33831.105,103497,10,0,34809.727,0.02586435,1,1,0,17.9297,484.64755,78,0,0,18,638,25.093979,35.717075,0,4,141.54915,155.51445,563.1307,0,0,0,0,0,1,0,1,101.8279,7.773581,2069.0657,71,2,133,3,24,9340,-1,6,32,4.1601143e-21,0.0,1226017,0,0.0,0.0068870634,0,0,BENIGN
33,59643,400649,2,16,11,108,14,4,42.426384,0.0,1881,1,0.007725017,850.8428,485.05690519835144,11630.916465444923,6124.162,0.041909713,1777534,5,881324,0.0,0.02586435,5,1,12,205.87837,0.0077186828,26463502,0,0,76,20,20157.525,0.0061946264,53,16,6.657953,0.009036291,1498052.8,0,1,0,0,1,0,0,2,9.734113,31.248186,0.007725017,43,9,90,1,10435,-1,-1,11,20,1.21452175e-20,0.0,0,0,5605563.5,0.0068870634,0,19569812,BENIGN
34,462,3905333,3,1,168,0,84,39,74.81307,0.0,74,17,0.007725017,0.005884295,50.1393082261048,16814.97010309113,1.3043296,0.041909713,432,1,0,0.5156004,0.02586435,0,1,0,9.495949,0.0077186828,338569,0,0,31,20,13.255932,4.8405256,9,1039,44.30041,14.846064,309629.06,0,1,0,0,0,0,0,0,1.0,1.3333334,147.50299,31,2,32,1,49,-1,39,3,32,1.04455584e-20,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
35,466,285,7,2,820,0,66,25,23.109507,0.0,165,0,0.007725017,0.0058844285,1571974.0206239726,2.791618001685046,280055.56,62655.22,13327,8,375,2.3595846,0.02586435,3188755,1,0,0.0,808218.0,0,0,0,58,20,0.3100851,2.0069883,62,15,13.380638,12.336424,4.1753237e-26,0,0,0,0,0,0,0,0,796.87744,58.471107,38.03181,19,1,54,1,1315,2127,-1,2,20,0.0,0.0,0,0,0.0,0.0068870634,0,19393186,DDoS
36,414,111681686,3,1,97,96,222,0,38.143375,0.0,2,3,6.8553042,0.0058852793,4637760.313212237,9010.445391443458,2856.386,0.041909713,43,292,429,6139285.0,2941.4966,0,17,107624351,267.6848,0.0077186828,130672,5,0,60,93,11381.046,12.025152,53,20,6.822513,67.636635,0.0,0,0,0,1,1,0,0,1,68.39,75.40392,1229.5887,135,2,66,1,5,4977,98,1,20,0.0,150182.88,0,0,0.0,0.0068870634,0,0,DDoS
37,49,57686,2,1,83,46,40,4,1.3333334,0.0,109,0,0.007725017,0.0058844583,2830.190861109389,56658.59699357664,1108149.1,25925956.0,6650574,8,2,1250.9692,222.48631,139,1,3,2362.4922,0.0077186828,59,37,0,54,20,0.15656903,0.0061946264,76,0,61.138073,0.009036291,241291.08,0,0,0,0,0,1,0,1,146.21272,1.8094028,245.44757,162,2,1772,2,4500,8763,-1,2,20,1.8632368e-20,0.0,222801,0,0.0,0.0068870634,0,19985145,BENIGN
38,426,117083913,16,251,110,8325,9,7,35.849617,0.0,9,203,2461.8186,0.005885364,2164.609315652507,0.5280379890305315,4173773.0,21.53086,515518,207,45162,2.5807164,15821317.0,7540985,1,42408,1.1486108,0.0077186828,200,3,0,28,202,16.921597,11.816415,0,6,169.9479,2.3361933,4533.12,0,0,0,0,0,1,0,1,76.185135,71.401215,0.007725017,59,1,1095,1,0,33435,295,2,20,1.7088354e-20,7.4811665e-29,0,0,0.0,0.0068870634,0,0,BENIGN
39,416,50,18,1,7308,7,385,32,76.78792,0.0,2,0,391.4826,0.0058856267,10515.657117751714,0.6973734970334519,2985.742,0.041909713,3038966,520,2719,77.16176,0.02586435,1,1,9,119312.88,0.0077186828,610072,1,0,22,414,0.018453607,0.0061946264,8,4,7.6630154,1.7923607,7493.7427,0,1,0,0,1,0,0,1,55.705044,37.119236,2.922752,215,1,103,1,0,28603,1101,1,20,9.522819e-22,0.0,0,0,0.0,0.0068870634,0,0,DDoS
40,52,167691,1,196,84,0,57,0,1.3333334,0.0,11,107,8.078408,0.0058854045,2.240596463231765e-21,0.3712195199505751,5141.8696,1926.3394,6106,8,5208,0.0,939.3349,746,55,0,1984506.8,0.0077186828,300234,0,0,43,57,14041.132,10.636406,0,23,90.9495,14.753573,0.0,0,0,0,0,0,0,0,1,223.30135,45.376213,3.6808188,70,3,115,6,10782,1290,39,1,20,9.068082e-21,1.2913201e-29,5644,0,0.0,0.0068870634,45913882,0,BENIGN
41,51,5267306,2,2,169,96,686,6,1.6989946,0.0,6743,0,1548.6926,928.3071,2.8022394860570114e-21,445.1514997374337,1239799.9,321860.53,326011,176,142,0.0,0.02586435,120000000,4,1,18526.264,0.0077186828,20,1,0,66,20,26.48229,0.32304066,48,5,1091.0826,2125.1042,0.0,0,0,0,0,1,0,0,1,64.34923,4.580647,2.4998965,61,6,27,1,0,-1,20,1,32,1.05787805e-20,0.0,60082,0,0.0,0.0068870634,0,0,BENIGN
42,54,38,5,1,87,246,0,19,2.3120468,13.008344,9,8,0.007725017,0.0058849854,10833.096899703329,0.30181230376212415,551829.44,8332.9,295,1233,36523860,1.033592,0.02586435,10489648,0,0,0.4443366,474.0255,0,33,0,21,64,8348.465,18.609606,0,1147,65.69591,17.547049,5004.806,0,1,0,1,0,0,0,1,97.39778,5.205686,0.007725017,69,12,1102,1,3220,550,1,1,20,0.0,0.0,0,0,5141848.0,0.0068870634,0,7386699,BENIGN
43,490,0,1,1,129,1670,6,0,35.87224,0.0,7335,0,212.89012,0.005884699,1292.4772102985683,17.53367881202704,275316.6,0.041909713,108,225,78,15.103418,807722.3,28326,5,5684,552.2464,0.0077186828,19,1,0,19,20,7732.4775,2.7984662,67,4,67.22916,1.1626278,1.3115914e-26,0,0,0,0,1,1,1,0,122.42489,6.2719193,75.47704,35,40,24,1,3986,236,816,1,20,1.1623773e-20,0.0,33,0,0.0,0.0068870634,75699152,0,DDoS
44,82,2599408,2,1,13,122,8,46,7.34781,0.0,264,0,2280.4832,0.0058846422,91585.54296477372,0.0339682739935169,39.28259,0.041909713,10515627,1,0,64292.848,0.02586435,169685,50614,1708,0.24101591,0.0077186828,484649,0,0,111,41,135.99754,15.153917,48,4,8.685947,0.009036291,205.8024,0,0,0,0,0,0,0,1,6.1539974,23.37083,0.007725017,21,32,44,2,3,7534,151,2,20,6.3359377e-21,0.0,974,0,0.0,0.0068870634,0,0,BENIGN
45,51,68381,20,2,98,0,8,0,1.3333334,3.9437566,257,0,0.007725017,0.0058855256,0.0,0.16769762894786816,113.75605,9383.884,107,44,80477363,0.0,1519632.4,2679872,4,0,18456.531,0.0077186828,12257484,12,0,18,253,158.03946,0.0061946264,9,0,67.043655,144.24861,739482.9,0,0,0,0,1,0,0,0,44.963326,37.8768,0.007725017,458,5,5,1,2216,-1,-1,1,20,2.3764222e-20,0.0,0,0,4.7905556e-31,0.0068870634,0,0,BENIGN
46,55,90,34,1,15,23,49,4,6.630988,0.0,343,0,767.3626,0.005885206,219.14497666065148,348266.0493075376,9660267.0,0.041909713,251344,6,2,323867.53,0.02586435,2,149051,0,1.3063091e-31,0.0077186828,11424988,26,0,82,74,672.76794,40.01906,0,4,5.147631,1.4382814,1300750.4,0,0,0,0,0,0,0,0,94.47153,5.885365,530.56604,50,13,59,1,0,8948,238,1,20,1.0228263e-20,0.0,0,0,0.0,0.0068870634,0,59274841,BENIGN
47,61528,61,3,15,840,56,61,37,50.83202,0.0,196,0,4.636943,2985.5515,15709.386876311233,0.5660357461797297,65335.062,49944096.0,223,106,0,22953.3,7594.4565,94700,37,0,74291.87,0.0077186828,1178758,17,0,59,20,55942.95,2.026376,0,4,5.561584,3.6628437,1824877.4,0,0,0,1,1,0,0,1,676.918,1.3333335,3.6367004,226,4,54,1,2516,1768,14,1,20,9.597988e-21,0.0,0,0,0.0,0.0068870634,0,12508536,BENIGN
48,453,480018,3,2,176,123,1820,0,22.443947,1.1172532,5138,3,0.0077250176,4075.2544,32.18763172162738,1835.7762233580067,29225.436,13624.325,9528552,4,438,0.45215946,0.02586435,2,0,0,4396.2773,0.0077186828,100,1,0,199,20,6.4873652,8.666905,62,4,0.6666667,8.099591,148866.78,0,0,0,0,1,0,0,1,94.73534,1.3333334,0.073707566,63,3,35,1,3173,4886,0,1,32,9.165403e-21,0.0,563,0,0.0,0.0068870634,0,0,BENIGN
49,57,19396,2,20,1973,4,0,0,1.6214986,0.0,10,0,0.007725017,0.0058851345,14519849.406371485,2619.6396379041403,4596.396,0.041909713,11610,4,93988235,4197639.5,1349892.9,0,1,43975,0.0,0.0077186828,0,0,0,59,20,3.569665,34.586403,0,4,93.71868,21.615044,1.0402496e-26,0,0,0,0,0,0,0,1,1.0,51.649605,3.9963071,35,4,7,2,438,-1,67,1,0,8.660193e-21,0.0,0,0,0.0,0.0068870634,0,0,BENIGN
50,52,40470,4,1,11,92,8,8,275.81512,0.0,357,0,573.97095,1413.5009,435384.5049360339,6770.259028135143,1746261.2,12000.101,35708,11,6785817,30.444614,0.02586435,15972693,0,0,22068.852,0.0077186828,0,4,0,177,80,177.25818,0.029898975,66,17,1599.9744,81.350075,239.88556,0,0,0,0,0,0,0,0,101.52516,1.3333334,34.631218,81,2,5,11,0,36420,87,3,20,0.0,0.0,0,0,0.0,0.0068870634,16545631,0,BENIGN
